ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451821,29187,2451932,15797,1204,1306794,31,21268,98174,67833,6132,42569,23,1,3,5,14,10,17,18.29,28.71,19.23,161.16,326.91,310.93,488.07,16.34,0.00,4.76,326.91,343.25,331.67,348.01,15.98
2451821,29187,2451926,12637,1204,1306794,31,21268,98174,67833,6132,42569,53,29,10,3,53,10,62,47.55,87.01,52.20,2158.22,3236.40,2948.10,5394.62,258.91,0.00,2697.00,3236.40,3495.31,5933.40,6192.31,288.30
2451821,29187,2451904,6605,1204,1306794,31,21268,98174,67833,6132,42569,23,11,7,3,2,10,50,22.47,29.88,21.51,418.50,1075.50,1123.50,1494.00,10.75,0.00,702.00,1075.50,1086.25,1777.50,1788.25,-48.00
2451821,29187,2451878,10915,1204,1306794,31,21268,98174,67833,6132,42569,20,8,19,3,197,10,77,32.04,54.78,23.00,2447.06,1771.00,2467.08,4218.06,88.55,0.00,1771.00,1771.00,1859.55,3542.00,3630.55,-696.08
2451821,29187,2451828,2450,1204,1306794,31,21268,98174,67833,6132,42569,14,5,8,5,25,10,5,32.51,88.10,0.00,440.50,0.00,162.55,440.50,0.00,0.00,92.50,0.00,0.00,92.50,92.50,-162.55
2451879,60291,2451988,11383,77402,480194,5386,17778,12527,1601689,4554,4946,38,11,2,3,61,11,90,7.65,11.16,5.91,472.50,531.90,688.50,1004.40,10.63,0.00,0.00,531.90,542.53,531.90,542.53,-156.60
2451879,60291,2451965,5690,77402,480194,5386,17778,12527,1601689,4554,4946,55,11,11,4,104,11,80,17.07,40.28,24.57,1256.80,1965.60,1365.60,3222.40,137.59,0.00,1385.60,1965.60,2103.19,3351.20,3488.79,600.00
2451879,60291,2451917,1729,77402,480194,5386,17778,12527,1601689,4554,4946,47,11,8,5,162,11,84,74.02,184.30,49.76,11301.36,4179.84,6217.68,15481.20,83.59,0.00,1392.72,4179.84,4263.43,5572.56,5656.15,-2037.84
2451879,60291,2451963,6401,77402,480194,5386,17778,12527,1601689,4554,4946,35,19,2,4,143,11,35,84.47,192.59,136.73,1955.10,4785.55,2956.45,6740.65,28.71,4067.71,1347.85,717.84,746.55,2065.69,2094.40,-2238.61
2451879,60291,2451990,13879,77402,480194,5386,17778,12527,1601689,4554,4946,25,23,11,3,32,11,81,35.78,81.22,30.05,4144.77,2434.05,2898.18,6578.82,0.00,973.62,2630.88,1460.43,1460.43,4091.31,4091.31,-1437.75
2451879,60291,2451881,16559,77402,480194,5386,17778,12527,1601689,4554,4946,13,14,12,3,57,11,61,23.14,68.26,25.25,2623.61,1540.25,1411.54,4163.86,34.50,677.71,124.44,862.54,897.04,986.98,1021.48,-549.00
2451879,60291,2451978,11587,77402,480194,5386,17778,12527,1601689,4554,4946,2,20,20,4,278,11,63,37.68,55.76,10.59,2845.71,667.17,2373.84,3512.88,33.35,0.00,983.43,667.17,700.52,1650.60,1683.95,-1706.67
2451879,60291,2451984,2701,77402,480194,5386,17778,12527,1601689,4554,4946,43,7,16,3,100,11,9,55.58,58.91,49.48,84.87,445.32,500.22,530.19,35.62,0.00,100.71,445.32,480.94,546.03,581.65,-54.90
2451879,60291,2451928,7520,77402,480194,5386,17778,12527,1601689,4554,4946,26,19,3,1,42,11,91,65.31,146.94,58.77,8023.47,5348.07,5943.21,13371.54,106.96,0.00,3476.20,5348.07,5455.03,8824.27,8931.23,-595.14
2451879,60291,2451909,8285,77402,480194,5386,17778,12527,1601689,4554,4946,5,1,19,2,235,11,6,50.74,121.77,118.11,21.96,708.66,304.44,730.62,21.25,0.00,21.90,708.66,729.91,730.56,751.81,404.22
2452251,49599,2452366,13601,96115,1463304,93,17729,4676,601676,3343,35332,17,23,5,3,21,12,88,9.73,21.60,15.98,494.56,1406.24,856.24,1900.80,6.18,1251.55,893.20,154.69,160.87,1047.89,1054.07,-701.55
2452251,49599,2452351,10743,96115,1463304,93,17729,4676,601676,3343,35332,23,5,4,3,299,12,41,40.16,107.22,42.88,2637.94,1758.08,1646.56,4396.02,158.22,0.00,219.76,1758.08,1916.30,1977.84,2136.06,111.52
2452251,49599,2452338,97,96115,1463304,93,17729,4676,601676,3343,35332,21,11,4,2,60,12,39,33.74,70.17,20.34,1943.37,793.26,1315.86,2736.63,8.32,674.27,492.57,118.99,127.31,611.56,619.88,-1196.87
2452251,49599,2452325,1747,96115,1463304,93,17729,4676,601676,3343,35332,55,7,20,3,59,12,80,11.10,11.10,10.10,80.00,808.00,888.00,888.00,8.08,0.00,408.00,808.00,816.08,1216.00,1224.08,-80.00
2452251,49599,2452359,11851,96115,1463304,93,17729,4676,601676,3343,35332,55,21,4,4,117,12,8,39.57,96.15,17.30,630.80,138.40,316.56,769.20,4.15,0.00,253.76,138.40,142.55,392.16,396.31,-178.16
2452251,49599,2452369,2425,96115,1463304,93,17729,4676,601676,3343,35332,45,9,20,2,27,12,65,31.71,58.98,13.56,2952.30,881.40,2061.15,3833.70,61.69,0.00,1379.95,881.40,943.09,2261.35,2323.04,-1179.75
2452251,49599,2452330,10011,96115,1463304,93,17729,4676,601676,3343,35332,19,7,8,4,23,12,26,41.97,101.14,42.47,1525.42,1104.22,1091.22,2629.64,77.29,0.00,157.56,1104.22,1181.51,1261.78,1339.07,13.00
2452251,49599,2452317,17899,96115,1463304,93,17729,4676,601676,3343,35332,55,11,14,5,83,12,60,36.20,36.92,5.90,1861.20,354.00,2172.00,2215.20,14.16,0.00,243.60,354.00,368.16,597.60,611.76,-1818.00
2452251,49599,2452338,8655,96115,1463304,93,17729,4676,601676,3343,35332,5,9,17,2,274,12,60,22.51,55.82,22.88,1976.40,1372.80,1350.60,3349.20,27.45,0.00,602.40,1372.80,1400.25,1975.20,2002.65,22.20
2451351,75714,2451415,5839,62682,719464,6293,46322,46110,1632520,5162,2391,49,1,4,5,86,13,14,61.61,90.56,72.44,253.68,1014.16,862.54,1267.84,40.56,0.00,215.46,1014.16,1054.72,1229.62,1270.18,151.62
2451351,75714,2451450,15520,62682,719464,6293,46322,46110,1632520,5162,2391,7,13,20,1,39,13,60,99.12,195.26,85.91,6561.00,5154.60,5947.20,11715.60,8.76,4278.31,5506.20,876.29,885.05,6382.49,6391.25,-5070.91
2451351,75714,2451401,13735,62682,719464,6293,46322,46110,1632520,5162,2391,16,13,5,3,264,13,50,60.92,69.44,26.38,2153.00,1319.00,3046.00,3472.00,118.71,0.00,416.50,1319.00,1437.71,1735.50,1854.21,-1727.00
2451351,75714,2451432,7954,62682,719464,6293,46322,46110,1632520,5162,2391,58,22,17,4,281,13,33,24.77,39.63,13.47,863.28,444.51,817.41,1307.79,31.11,0.00,326.70,444.51,475.62,771.21,802.32,-372.90
2451351,75714,2451470,15424,62682,719464,6293,46322,46110,1632520,5162,2391,52,22,14,4,154,13,11,17.78,26.13,25.34,8.69,278.74,195.58,287.43,19.51,0.00,83.27,278.74,298.25,362.01,381.52,83.16
2451351,75714,2451411,3235,62682,719464,6293,46322,46110,1632520,5162,2391,20,25,12,4,206,13,45,26.47,33.61,11.76,983.25,529.20,1191.15,1512.45,0.37,523.90,604.80,5.30,5.67,610.10,610.47,-1185.85
2451351,75714,2451442,16711,62682,719464,6293,46322,46110,1632520,5162,2391,32,25,6,4,22,13,78,48.82,83.97,71.37,982.80,5566.86,3807.96,6549.66,55.66,0.00,1113.06,5566.86,5622.52,6679.92,6735.58,1758.90
2451351,75714,2451377,13172,62682,719464,6293,46322,46110,1632520,5162,2391,13,4,19,2,208,13,23,85.64,108.76,26.10,1901.18,600.30,1969.72,2501.48,36.01,0.00,0.00,600.30,636.31,600.30,636.31,-1369.42
2451351,75714,2451354,10610,62682,719464,6293,46322,46110,1632520,5162,2391,26,26,7,5,90,13,22,73.91,108.64,56.49,1147.30,1242.78,1626.02,2390.08,14.91,1056.36,740.74,186.42,201.33,927.16,942.07,-1439.60
2452224,44494,2452292,3255,85452,861000,2948,39343,23682,678237,1587,16335,3,11,10,4,175,14,77,80.72,151.75,100.15,3973.20,7711.55,6215.44,11684.75,154.23,0.00,4907.21,7711.55,7865.78,12618.76,12772.99,1496.11
2452224,44494,2452253,5667,85452,861000,2948,39343,23682,678237,1587,16335,23,9,18,1,247,14,20,66.38,106.87,101.52,107.00,2030.40,1327.60,2137.40,182.73,0.00,384.60,2030.40,2213.13,2415.00,2597.73,702.80
2452224,44494,2452337,9797,85452,861000,2948,39343,23682,678237,1587,16335,49,7,6,5,204,14,62,10.82,24.88,2.73,1373.30,169.26,670.84,1542.56,1.69,0.00,107.88,169.26,170.95,277.14,278.83,-501.58
2452224,44494,2452333,9305,85452,861000,2948,39343,23682,678237,1587,16335,11,25,20,2,184,14,36,78.32,127.66,14.04,4090.32,505.44,2819.52,4595.76,20.21,0.00,1194.84,505.44,525.65,1700.28,1720.49,-2314.08
2452224,44494,2452272,12933,85452,861000,2948,39343,23682,678237,1587,16335,15,13,9,3,57,14,82,60.20,89.09,68.59,1681.00,5624.38,4936.40,7305.38,281.21,0.00,2702.72,5624.38,5905.59,8327.10,8608.31,687.98
2452224,44494,2452272,9991,85452,861000,2948,39343,23682,678237,1587,16335,21,9,9,3,47,14,54,18.34,36.12,4.69,1697.22,253.26,990.36,1950.48,10.13,0.00,838.62,253.26,263.39,1091.88,1102.01,-737.10
2452224,44494,2452322,13531,85452,861000,2948,39343,23682,678237,1587,16335,33,21,18,2,106,14,47,48.25,127.86,52.42,3545.68,2463.74,2267.75,6009.42,73.91,0.00,480.34,2463.74,2537.65,2944.08,3017.99,195.99
2452224,44494,2452275,17957,85452,861000,2948,39343,23682,678237,1587,16335,35,15,18,3,98,14,21,77.06,97.86,17.61,1685.25,369.81,1618.26,2055.06,7.39,0.00,267.12,369.81,377.20,636.93,644.32,-1248.45
2452224,44494,2452341,2195,85452,861000,2948,39343,23682,678237,1587,16335,25,17,12,5,138,14,33,69.15,132.07,101.69,1002.54,3355.77,2281.95,4358.31,268.46,0.00,2048.31,3355.77,3624.23,5404.08,5672.54,1073.82
2452224,44494,2452334,12055,85452,861000,2948,39343,23682,678237,1587,16335,17,13,18,1,24,14,17,39.48,93.56,43.97,843.03,747.49,671.16,1590.52,52.32,0.00,699.72,747.49,799.81,1447.21,1499.53,76.33
2452224,44494,2452310,14737,85452,861000,2948,39343,23682,678237,1587,16335,23,11,13,2,101,14,89,76.89,180.69,83.11,8684.62,7396.79,6843.21,16081.41,147.93,0.00,3055.37,7396.79,7544.72,10452.16,10600.09,553.58
2452224,44494,2452252,8823,85452,861000,2948,39343,23682,678237,1587,16335,9,9,15,5,245,14,21,85.86,179.44,111.25,1431.99,2336.25,1803.06,3768.24,70.08,0.00,866.67,2336.25,2406.33,3202.92,3273.00,533.19
2452224,44494,2452271,13363,85452,861000,2948,39343,23682,678237,1587,16335,25,19,14,3,82,14,63,37.23,80.41,53.87,1672.02,3393.81,2345.49,5065.83,57.01,543.00,1063.44,2850.81,2907.82,3914.25,3971.26,505.32
2452224,44494,2452326,10351,85452,861000,2948,39343,23682,678237,1587,16335,3,13,2,2,262,14,55,76.31,110.64,61.95,2677.95,3407.25,4197.05,6085.20,68.14,0.00,2920.50,3407.25,3475.39,6327.75,6395.89,-789.80
2452224,44494,2452334,9733,85452,861000,2948,39343,23682,678237,1587,16335,59,13,14,1,208,14,51,62.40,133.53,26.70,5448.33,1361.70,3182.40,6810.03,81.70,0.00,3404.76,1361.70,1443.40,4766.46,4848.16,-1820.70
2452224,44494,2452280,2585,85452,861000,2948,39343,23682,678237,1587,16335,21,17,14,2,287,14,95,23.49,46.74,1.86,4263.60,176.70,2231.55,4440.30,7.06,0.00,2220.15,176.70,183.76,2396.85,2403.91,-2054.85
2451405,67593,2451414,8326,363,3898,586,36874,85171,612056,5032,41320,28,14,11,4,257,15,45,60.01,106.21,105.14,48.15,4731.30,2700.45,4779.45,141.93,0.00,1433.70,4731.30,4873.23,6165.00,6306.93,2030.85
2451405,67593,2451508,11812,363,3898,586,36874,85171,612056,5032,41320,49,14,4,2,3,15,71,16.54,20.67,6.20,1027.37,440.20,1174.34,1467.57,35.21,0.00,308.14,440.20,475.41,748.34,783.55,-734.14
2451405,67593,2451459,13489,363,3898,586,36874,85171,612056,5032,41320,4,2,18,4,283,15,21,83.67,190.76,87.74,2163.42,1842.54,1757.07,4005.96,110.55,0.00,1361.85,1842.54,1953.09,3204.39,3314.94,85.47
2451405,67593,2451517,11924,363,3898,586,36874,85171,612056,5032,41320,56,2,15,3,221,15,56,49.27,104.45,47.00,3217.20,2632.00,2759.12,5849.20,131.60,0.00,2632.00,2632.00,2763.60,5264.00,5395.60,-127.12
2451405,67593,2451455,12512,363,3898,586,36874,85171,612056,5032,41320,25,19,7,4,91,15,62,32.09,74.76,12.70,3847.72,787.40,1989.58,4635.12,15.74,0.00,2131.56,787.40,803.14,2918.96,2934.70,-1202.18
2451405,67593,2451490,6355,363,3898,586,36874,85171,612056,5032,41320,31,19,14,5,149,15,57,73.99,181.27,74.32,6096.15,4236.24,4217.43,10332.39,254.17,0.00,3202.83,4236.24,4490.41,7439.07,7693.24,18.81
2451405,67593,2451449,2542,363,3898,586,36874,85171,612056,5032,41320,1,26,7,5,53,15,100,57.64,69.74,39.75,2999.00,3975.00,5764.00,6974.00,318.00,0.00,139.00,3975.00,4293.00,4114.00,4432.00,-1789.00
2451405,67593,2451518,4933,363,3898,586,36874,85171,612056,5032,41320,1,26,17,2,120,15,56,16.59,21.73,13.68,450.80,766.08,929.04,1216.88,61.28,0.00,72.80,766.08,827.36,838.88,900.16,-162.96
2451405,67593,2451454,7576,363,3898,586,36874,85171,612056,5032,41320,7,10,11,3,298,15,28,7.92,14.41,13.11,36.40,367.08,221.76,403.48,3.67,0.00,68.32,367.08,370.75,435.40,439.07,145.32
2451405,67593,2451506,14248,363,3898,586,36874,85171,612056,5032,41320,44,22,1,3,122,15,94,4.94,12.25,3.06,863.86,287.64,464.36,1151.50,0.00,0.00,79.90,287.64,287.64,367.54,367.54,-176.72
2451405,67593,2451426,3151,363,3898,586,36874,85171,612056,5032,41320,26,26,14,4,224,15,74,24.48,66.58,64.58,148.00,4778.92,1811.52,4926.92,95.57,0.00,2315.46,4778.92,4874.49,7094.38,7189.95,2967.40
2451405,67593,2451475,6506,363,3898,586,36874,85171,612056,5032,41320,2,13,15,5,98,15,5,46.13,63.19,1.89,306.50,9.45,230.65,315.95,0.00,9.16,6.30,0.29,0.29,6.59,6.59,-230.36
2452342,70397,2452347,15786,21567,477008,4096,3937,43522,468964,2307,36195,49,6,1,4,147,16,59,87.34,133.63,44.09,5282.86,2601.31,5153.06,7884.17,208.10,0.00,1813.07,2601.31,2809.41,4414.38,4622.48,-2551.75
2452342,70397,2452432,16849,21567,477008,4096,3937,43522,468964,2307,36195,15,1,17,5,86,16,37,14.92,22.23,11.11,411.44,411.07,552.04,822.51,10.19,156.20,279.35,254.87,265.06,534.22,544.41,-297.17
2452342,70397,2452402,5107,21567,477008,4096,3937,43522,468964,2307,36195,42,24,13,4,52,16,54,24.87,64.91,36.99,1507.68,1997.46,1342.98,3505.14,139.82,0.00,1086.48,1997.46,2137.28,3083.94,3223.76,654.48
2452342,70397,2452406,1146,21567,477008,4096,3937,43522,468964,2307,36195,6,27,8,4,160,16,59,41.64,65.79,55.92,582.33,3299.28,2456.76,3881.61,32.99,0.00,232.46,3299.28,3332.27,3531.74,3564.73,842.52
2452342,70397,2452379,8895,21567,477008,4096,3937,43522,468964,2307,36195,37,7,6,3,123,16,2,94.72,115.55,80.88,69.34,161.76,189.44,231.10,9.70,0.00,50.84,161.76,171.46,212.60,222.30,-27.68
2452342,70397,2452425,10447,21567,477008,4096,3937,43522,468964,2307,36195,49,24,16,3,137,16,29,80.40,149.54,44.86,3035.72,1300.94,2331.60,4336.66,91.06,0.00,737.18,1300.94,1392.00,2038.12,2129.18,-1030.66
2452342,70397,2452378,13224,21567,477008,4096,3937,43522,468964,2307,36195,39,27,18,2,146,16,57,59.56,109.59,31.78,4435.17,1811.46,3394.92,6246.63,108.68,0.00,1124.04,1811.46,1920.14,2935.50,3044.18,-1583.46
2452342,70397,2452423,5721,21567,477008,4096,3937,43522,468964,2307,36195,36,9,12,4,146,16,22,50.53,55.58,3.33,1149.50,73.26,1111.66,1222.76,0.02,72.52,232.32,0.74,0.76,233.06,233.08,-1110.92
2452386,7275,2452453,14461,93708,166860,5612,38411,33483,816413,3114,37113,51,30,7,1,245,17,14,28.04,62.52,38.76,332.64,542.64,392.56,875.28,23.17,211.62,437.64,331.02,354.19,768.66,791.83,-61.54
2452386,7275,2452466,13263,93708,166860,5612,38411,33483,816413,3114,37113,33,7,11,3,115,17,64,53.31,100.22,51.11,3143.04,3271.04,3411.84,6414.08,196.26,0.00,1667.20,3271.04,3467.30,4938.24,5134.50,-140.80
2452386,7275,2452501,4512,93708,166860,5612,38411,33483,816413,3114,37113,21,25,2,1,280,17,13,98.13,255.13,35.71,2852.46,464.23,1275.69,3316.69,9.28,0.00,1658.28,464.23,473.51,2122.51,2131.79,-811.46
2452386,7275,2452449,5703,93708,166860,5612,38411,33483,816413,3114,37113,30,30,12,2,239,17,82,34.74,98.66,6.90,7524.32,565.80,2848.68,8090.12,50.92,0.00,3639.98,565.80,616.72,4205.78,4256.70,-2282.88
2452386,7275,2452413,16303,93708,166860,5612,38411,33483,816413,3114,37113,21,9,9,3,197,17,100,59.08,76.21,10.66,6555.00,1066.00,5908.00,7621.00,63.96,0.00,3505.00,1066.00,1129.96,4571.00,4634.96,-4842.00
2452386,7275,2452387,6657,93708,166860,5612,38411,33483,816413,3114,37113,21,12,8,3,88,17,20,78.32,151.15,75.57,1511.60,1511.40,1566.40,3023.00,30.22,0.00,665.00,1511.40,1541.62,2176.40,2206.62,-55.00
2452386,7275,2452404,972,93708,166860,5612,38411,33483,816413,3114,37113,48,9,16,2,188,17,82,78.80,187.54,61.88,10304.12,5074.16,6461.60,15378.28,202.96,0.00,922.50,5074.16,5277.12,5996.66,6199.62,-1387.44
2452386,7275,2452441,14377,93708,166860,5612,38411,33483,816413,3114,37113,7,19,6,5,21,17,90,79.43,114.37,18.29,8647.20,1646.10,7148.70,10293.30,98.76,0.00,0.00,1646.10,1744.86,1646.10,1744.86,-5502.60
2452386,7275,2452438,14581,93708,166860,5612,38411,33483,816413,3114,37113,39,18,11,3,232,17,7,58.74,61.67,6.16,388.57,43.12,411.18,431.69,0.97,23.71,176.96,19.41,20.38,196.37,197.34,-391.77
2451422,33648,2451514,2096,4238,1802467,6743,172,86677,1630659,4106,17182,43,22,19,4,169,18,97,45.06,130.67,53.57,7478.70,5196.29,4370.82,12674.99,103.92,0.00,6337.01,5196.29,5300.21,11533.30,11637.22,825.47
2451422,33648,2451484,15748,4238,1802467,6743,172,86677,1630659,4106,17182,14,10,1,1,261,18,77,72.83,135.46,27.09,8344.49,2085.93,5607.91,10430.42,0.00,0.00,2294.60,2085.93,2085.93,4380.53,4380.53,-3521.98
2451422,33648,2451468,667,4238,1802467,6743,172,86677,1630659,4106,17182,49,13,9,1,186,18,70,29.06,60.15,10.82,3453.10,757.40,2034.20,4210.50,8.48,651.36,631.40,106.04,114.52,737.44,745.92,-1928.16
2451422,33648,2451446,3130,4238,1802467,6743,172,86677,1630659,4106,17182,26,13,20,3,166,18,83,2.78,6.28,4.64,136.12,385.12,230.74,521.24,30.80,0.00,9.96,385.12,415.92,395.08,425.88,154.38
2451422,33648,2451510,3979,4238,1802467,6743,172,86677,1630659,4106,17182,46,19,6,2,268,18,100,94.73,161.04,27.37,13367.00,2737.00,9473.00,16104.00,82.11,0.00,322.00,2737.00,2819.11,3059.00,3141.11,-6736.00
2451422,33648,2451488,14911,4238,1802467,6743,172,86677,1630659,4106,17182,40,19,16,5,51,18,12,87.76,200.09,148.06,624.36,1776.72,1053.12,2401.08,35.53,0.00,192.00,1776.72,1812.25,1968.72,2004.25,723.60
2451422,33648,2451425,8533,4238,1802467,6743,172,86677,1630659,4106,17182,16,2,5,3,131,18,62,40.23,48.67,19.46,1811.02,1206.52,2494.26,3017.54,48.26,0.00,271.56,1206.52,1254.78,1478.08,1526.34,-1287.74
2451422,33648,2451527,14008,4238,1802467,6743,172,86677,1630659,4106,17182,7,20,8,3,265,18,52,6.61,10.90,8.61,119.08,447.72,343.72,566.80,18.17,188.04,135.72,259.68,277.85,395.40,413.57,-84.04
2451422,33648,2451429,16834,4238,1802467,6743,172,86677,1630659,4106,17182,32,20,12,3,254,18,78,50.44,89.27,1.78,6824.22,138.84,3934.32,6963.06,8.33,0.00,2018.64,138.84,147.17,2157.48,2165.81,-3795.48
2452616,42506,2452627,6168,57659,1154202,7098,44794,66274,257323,2776,72,33,12,2,3,137,19,77,45.57,61.97,28.50,2577.19,2194.50,3508.89,4771.69,65.83,0.00,381.15,2194.50,2260.33,2575.65,2641.48,-1314.39
2452616,42506,2452672,13206,57659,1154202,7098,44794,66274,257323,2776,72,39,6,6,4,42,19,7,89.03,121.08,107.76,93.24,754.32,623.21,847.56,15.08,0.00,364.42,754.32,769.40,1118.74,1133.82,131.11
2452616,42506,2452629,1614,57659,1154202,7098,44794,66274,257323,2776,72,21,24,16,5,181,19,94,5.59,5.81,4.88,87.42,458.72,525.46,546.14,0.00,0.00,109.04,458.72,458.72,567.76,567.76,-66.74
2452616,42506,2452679,5625,57659,1154202,7098,44794,66274,257323,2776,72,3,1,10,2,51,19,80,26.60,36.70,0.73,2877.60,58.40,2128.00,2936.00,4.67,0.00,997.60,58.40,63.07,1056.00,1060.67,-2069.60
2452616,42506,2452710,4725,57659,1154202,7098,44794,66274,257323,2776,72,33,19,3,1,192,19,64,48.61,72.91,10.93,3966.72,699.52,3111.04,4666.24,0.00,125.91,652.80,573.61,573.61,1226.41,1226.41,-2537.43
2452616,42506,2452631,3513,57659,1154202,7098,44794,66274,257323,2776,72,57,12,16,1,36,19,7,10.98,28.43,25.87,17.92,181.09,76.86,199.01,12.67,0.00,71.61,181.09,193.76,252.70,265.37,104.23
2452616,42506,2452715,8749,57659,1154202,7098,44794,66274,257323,2776,72,25,30,17,4,21,19,5,12.83,31.17,7.79,116.90,38.95,64.15,155.85,0.77,0.00,71.65,38.95,39.72,110.60,111.37,-25.20
2452616,42506,2452730,7059,57659,1154202,7098,44794,66274,257323,2776,72,45,13,1,5,229,19,13,24.50,69.09,68.39,9.10,889.07,318.50,898.17,8.89,0.00,8.97,889.07,897.96,898.04,906.93,570.57
2452616,42506,2452692,14997,57659,1154202,7098,44794,66274,257323,2776,72,37,9,1,2,203,19,51,86.10,102.45,61.47,2089.98,3134.97,4391.10,5224.95,31.34,0.00,1149.03,3134.97,3166.31,4284.00,4315.34,-1256.13
2452616,42506,2452728,9345,57659,1154202,7098,44794,66274,257323,2776,72,43,13,12,2,89,19,51,7.02,9.89,5.73,212.16,292.23,358.02,504.39,2.92,0.00,166.26,292.23,295.15,458.49,461.41,-65.79
2452616,42506,2452721,6288,57659,1154202,7098,44794,66274,257323,2776,72,19,24,4,3,265,19,52,41.66,112.06,45.94,3438.24,2388.88,2166.32,5827.12,71.66,0.00,465.92,2388.88,2460.54,2854.80,2926.46,222.56
2452616,42506,2452653,17221,57659,1154202,7098,44794,66274,257323,2776,72,13,25,9,5,121,19,100,2.60,4.13,0.41,372.00,41.00,260.00,413.00,2.05,0.00,152.00,41.00,43.05,193.00,195.05,-219.00
2452616,42506,2452639,7623,57659,1154202,7098,44794,66274,257323,2776,72,55,1,1,4,84,19,24,24.55,49.10,12.76,872.16,306.24,589.20,1178.40,6.12,0.00,365.28,306.24,312.36,671.52,677.64,-282.96
2452616,42506,2452665,9475,57659,1154202,7098,44794,66274,257323,2776,72,27,27,7,2,300,19,62,41.84,122.59,84.58,2356.62,5243.96,2594.08,7600.58,367.07,0.00,2736.06,5243.96,5611.03,7980.02,8347.09,2649.88
2452616,42506,2452725,17175,57659,1154202,7098,44794,66274,257323,2776,72,37,7,9,4,169,19,43,26.54,70.06,25.92,1898.02,1114.56,1141.22,3012.58,11.14,0.00,1174.76,1114.56,1125.70,2289.32,2300.46,-26.66
2451576,44795,2451594,10861,76619,942296,2020,13697,44747,484545,5528,1605,19,5,19,2,275,20,68,48.01,52.81,7.92,3052.52,538.56,3264.68,3591.08,48.47,0.00,1328.04,538.56,587.03,1866.60,1915.07,-2726.12
2451576,44795,2451679,11627,76619,942296,2020,13697,44747,484545,5528,1605,43,25,14,5,129,20,55,7.39,18.03,5.22,704.55,287.10,406.45,991.65,17.22,0.00,277.20,287.10,304.32,564.30,581.52,-119.35
2451576,44795,2451598,9169,76619,942296,2020,13697,44747,484545,5528,1605,11,23,8,4,7,20,15,73.98,221.94,137.60,1265.10,2064.00,1109.70,3329.10,61.92,0.00,366.15,2064.00,2125.92,2430.15,2492.07,954.30
2451576,44795,2451690,16862,76619,942296,2020,13697,44747,484545,5528,1605,49,2,19,1,90,20,81,53.11,152.42,74.68,6296.94,6049.08,4301.91,12346.02,60.49,0.00,6049.08,6049.08,6109.57,12098.16,12158.65,1747.17
2451576,44795,2451607,17935,76619,942296,2020,13697,44747,484545,5528,1605,8,7,13,2,98,20,1,59.35,135.31,13.53,121.78,13.53,59.35,135.31,1.21,0.00,60.88,13.53,14.74,74.41,75.62,-45.82
2451576,44795,2451633,12731,76619,942296,2020,13697,44747,484545,5528,1605,7,13,20,3,46,20,69,81.98,237.74,16.64,15255.90,1148.16,5656.62,16404.06,103.33,0.00,5413.05,1148.16,1251.49,6561.21,6664.54,-4508.46
2451576,44795,2451644,12902,76619,942296,2020,13697,44747,484545,5528,1605,35,7,20,1,52,20,97,5.42,13.49,0.00,1308.53,0.00,525.74,1308.53,0.00,0.00,549.02,0.00,0.00,549.02,549.02,-525.74
2451576,44795,2451629,4214,76619,942296,2020,13697,44747,484545,5528,1605,38,7,8,2,286,20,93,30.19,47.70,19.08,2661.66,1774.44,2807.67,4436.10,29.27,798.49,2173.41,975.95,1005.22,3149.36,3178.63,-1831.72
2451576,44795,2451682,182,76619,942296,2020,13697,44747,484545,5528,1605,29,14,14,2,220,20,98,73.29,199.34,63.78,13284.88,6250.44,7182.42,19535.32,125.00,0.00,5078.36,6250.44,6375.44,11328.80,11453.80,-931.98
2451576,44795,2451601,13207,76619,942296,2020,13697,44747,484545,5528,1605,55,8,2,4,206,20,26,61.93,114.57,25.20,2323.62,655.20,1610.18,2978.82,39.31,0.00,804.18,655.20,694.51,1459.38,1498.69,-954.98
